Metadata_pert_name,Metadata_gene_name,Metadata_cell_line,correlation,replicate_type,quantile,iterations,cor_method,samples,groups
JAK3-1,JAK3,HCC44,0.6779480791257897,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
JAK3-2,JAK3,HCC44,0.4604056076170306,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
KIF11-1,KIF11,HCC44,0.3183546170598077,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
KIF11-2,KIF11,HCC44,0.6472111914219221,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
KRAS-1,KRAS,HCC44,0.6150060615753791,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
KRAS-2A,KRAS,HCC44,0.29543680020979823,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
KRAS-2B,KRAS,HCC44,0.7563209126829253,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
LacZ-2,LacZ,HCC44,0.39303593518627444,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
LacZ-3,LacZ,HCC44,0.20027729534513308,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
Luc-1,Luc,HCC44,0.27530883756105584,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
Luc-2,Luc,HCC44,0.5217571785657376,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MAPK1-1,MAPK1,HCC44,0.8131942659973177,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MAPK1-2,MAPK1,HCC44,0.555798615163805,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MCL1-2,MCL1,HCC44,0.7349532372930908,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MCL1-5,MCL1,HCC44,0.5882243324229366,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MTOR-1,MTOR,HCC44,0.48262551877750426,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MTOR-2,MTOR,HCC44,0.5251340679197439,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MYC-1,MYC,HCC44,0.6732412209457994,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
MYC-2,MYC,HCC44,0.8680260579555146,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
ORC4-1,ORC4,HCC44,0.38819042642599716,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
ORC4-2,ORC4,HCC44,0.24366828952334613,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PIK3CA-1,PIK3CA,HCC44,0.44724037294169877,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PIK3CA-2,PIK3CA,HCC44,0.3524007983128855,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
POLR2D-1,POLR2D,HCC44,0.17061979377799671,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
POLR2D-2,POLR2D,HCC44,0.26078667504434705,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PPIB-1,PPIB,HCC44,0.41965973165483583,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PPIB-2,PPIB,HCC44,0.3141123501530979,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PRDX1-1,PRDX1,HCC44,0.3957410650633362,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PRDX1-2,PRDX1,HCC44,0.45725337808513355,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PSMA1-1,PSMA1,HCC44,0.159600521461904,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PSMA1-2,PSMA1,HCC44,0.2257755752100996,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PTK2-1,PTK2,HCC44,0.6110761586322191,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
PTK2-2,PTK2,HCC44,0.6514885763481758,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RAC1-1,RAC1,HCC44,0.47142047568967727,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RAC1-2,RAC1,HCC44,0.581546118694455,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RAF1-1,RAF1,HCC44,0.7006720706733189,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RAF1-2,RAF1,HCC44,0.6213863938188887,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RHOA-1,RHOA,HCC44,0.5013293158778586,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
RHOA-2,RHOA,HCC44,0.6632344232651222,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SDHB-1,SDHB,HCC44,0.3274396616463022,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SDHB-2,SDHB,HCC44,0.5163930568121305,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SLC2A1-1,SLC2A1,HCC44,0.6042984969195496,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SLC2A2-2,SLC2A2,HCC44,0.48129287512804664,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SMARCB1-1,SMARCB1,HCC44,0.5559641682669767,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SMARCB1-2,SMARCB1,HCC44,0.6169754910294473,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
STAT3-1,STAT3,HCC44,0.5159063704200828,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
STAT3-2,STAT3,HCC44,0.4588125149330817,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SUZ12-1,SUZ12,HCC44,0.7121400728421114,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
SUZ12-2,SUZ12,HCC44,0.30791062520069284,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
TXN-1,TXN,HCC44,0.42965362079740654,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
TXN-2,TXN,HCC44,0.7063492228990536,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
XBP-1,XBP,HCC44,0.5757541921976059,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
XBP-2,XBP,HCC44,0.18996259652478276,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
YAP1-1,YAP1,HCC44,0.6436517085187508,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
YAP1-2,YAP1,HCC44,0.494484050017306,non_replicate,0.95,10,pearson,all,"Metadata_pert_name,Metadata_gene_name,Metadata_cell_line"
